KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,CURRENCY,DATA_COMP,DECIMALS,DISS_ORG,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q1,2783289.32209611,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q2,2850074.67301649,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q3,2799988.63150354,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q4,2825730.45552702,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q1,2621576.95206639,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q2,2682201.78569541,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q3,2680989.76742668,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q4,2772528.51541641,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q1,2653837.4488022,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q2,2747580.34762397,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q3,2741439.08914284,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q4,2837494.22270976,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q1,2739149.09325061,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q2,2803101.9250427,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q3,2783077.70921311,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q4,2844326.16109998,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q1,2734346.77470287,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q2,2768027.9707803,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q3,2749360.15270622,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q4,2811387.45477655,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q1,2682210.88115705,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q2,2765412.8608035,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q3,2764347.96377111,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q4,2831262.8640291,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q1,2729484.96905248,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q2,2793309.87152115,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q3,2801763.164996,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q4,2877891.32079826,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q1,2782778.02026739,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q2,2850951.43430689,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q3,2858692.7175047,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q4,2946562.41633708,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q1,2832397.02340984,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q2,2917943.96509058,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q3,2900583.55245948,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q4,2994131.55602492,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q1,2913976.96913168,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q2,2977567.48432605,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q3,2980002.80756396,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q4,3078702.79330176,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q1,2969556.16921707,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q2,3043560.34322083,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q3,3024521.18681089,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q4,3125179.76009859,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q1,3021692.54672644,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q2,3088748.1179595,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q3,3090460.59281851,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q4,3159110.59955263,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q1,2940791.52192374,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q2,2655777.74779004,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q3,2964032.92150479,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q4,3054172.38000406,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q1,2947373.49706443,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.N.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,N,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q2,3068336.79433723,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Neither seasonally adjusted nor calendar adjusted",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
