survey,variable,concept,year,quarter,target_year,target_period,horizon_class,horizon_years,horizon_quarters,bin_scheme,n,mean,median,within_sd,disagreement,total_sd,share_between,q05,q10,q25,q50,q75,q90,q95,iqr,realized,realization_concept,source,observation_status,consensus_mean,error,inside_1sd,inside_pooled_90
ecb,hicp,hicp_yoy,2016,2,2018,2018,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,37,1.4745,1.45,0.6896929975727614,0.28540611842150904,0.7464134801390805,0.14620681282302678,0.1691670501610677,0.5519729670808807,1.0672707659115426,1.5532157676348548,1.8730636237897649,2.335277582572031,2.687676767676768,0.8057928578782223,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4745,0.3255000000000001,True,True
ecb,hicp,hicp_yoy,2016,2,2020,2020,longer_term,4.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,35,1.6901971428571432,1.7000000000000002,0.7359397824097659,0.24588241032274447,0.7759288131262145,0.1004179070093678,0.3772618094475581,0.7096129837702871,1.2219904648390942,1.6960204081632653,2.163771564544914,2.6685667215815494,2.899209225700165,0.9417810997058198,0.3,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.6901971428571432,-1.3901971428571431,False,False
ecb,hicp,hicp_yoy,2016,2,,2017Mar,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,37,1.0569283783783783,1.0750000000000002,0.6700442680178703,0.3884150873396218,0.7744840871035696,0.25151690720952685,-0.1926457125419591,0.10525185649100832,0.5686234575296514,1.0905828726602658,1.5781355412450166,2.0461244749904544,2.328675066819396,1.0095120837153653,1.5,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.0569283783783783,0.4430716216216217,True,True
ecb,hicp,hicp_yoy,2016,2,,2018Mar,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,31,1.4301193548387097,1.4649999999999999,0.721689146810215,0.2641547034737896,0.768513455959609,0.11814456404146458,0.14392523364485973,0.5276012189812799,1.0181155900922776,1.3945118989800873,1.8528705094143467,2.3396491228070175,2.7154761904761893,0.8347549193220691,1.4,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.4301193548387097,-0.030119354838709755,True,True
ecb,hicp,hicp_yoy,2016,3,2016,2016,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,45,0.2392243509064,0.23,0.4333992587583036,0.12987353121164602,0.452440108303441,0.08239846145854715,-0.44535129885360225,-0.32803208517823734,0.03752711673723858,0.21516004309350892,0.39279296944977937,0.7951718365851173,1.0033748498148085,0.3552658527125408,0.2,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,0.2392243509064,-0.0392243509064,True,True
ecb,hicp,hicp_yoy,2016,3,2017,2017,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,44,1.170592714905707,1.2004831335653998,0.619091291575602,0.2697723381908748,0.6753155867871842,0.1595810377153605,0.07289343810918439,0.2901188988831708,0.7308297016183347,1.1815759130617562,1.6117997835863571,1.895030468410595,2.2809504311356648,0.8809700819680224,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.170592714905707,0.32940728509429307,True,True
ecb,hicp,hicp_yoy,2016,3,2018,2018,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,35,1.4454836645647255,1.475,0.6635813384855846,0.2636893839970412,0.7140534181831631,0.13637158443807454,0.21460049605619044,0.5683964939261176,1.0552073143512495,1.5083415026966085,1.8338606803155486,2.3010368455037975,2.648598778206355,0.7786533659642991,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4454836645647255,0.3545163354352745,True,True
ecb,hicp,hicp_yoy,2016,3,2021,2021,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,34,1.677786149359968,1.662696825794,0.7118356259682218,0.23119107159009386,0.7484378865213506,0.09541806133964749,0.3968155411824845,0.736729669121693,1.2369804365811055,1.688350582082316,2.1259540103990924,2.614320423525825,2.8663123561258987,0.8889735738179869,2.6,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.677786149359968,0.9222138506400321,False,True
ecb,hicp,hicp_yoy,2016,3,,2017Jun,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,36,1.0684410127770443,1.08,0.6564049255728361,0.33142201492609386,0.7353284832603402,0.20314209589479718,-0.13139752807995692,0.1289041286858281,0.5986636988207532,1.1134763802450838,1.5433603555924449,1.8917915442149282,2.2868022590309964,0.9446966567716917,1.3,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.0684410127770443,0.23155898722295576,True,True
ecb,hicp,hicp_yoy,2016,3,,2018Jun,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,30,1.4200517729112199,1.4175,0.6985162443825821,0.25919481629715724,0.7450549620408311,0.12102525337650291,0.17742842976393172,0.5442224297779023,1.0274575844888576,1.3699427877647947,1.8256353895807726,2.3153467966107266,2.6948050048328054,0.798177805091915,2.0,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.4200517729112199,0.5799482270887801,True,True
ecb,hicp,hicp_yoy,2016,4,2016,2016,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,41,0.21504133948277315,0.2,0.38662911231656627,0.0754274215431747,0.3939179691399566,0.036664598967117885,-0.4100953504719519,-0.24603435442372162,0.06040386559765807,0.20354928623080168,0.34669470686394527,0.681084782643,0.8402001825961269,0.2862908412662872,0.2,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,0.21504133948277315,-0.015041339482773142,True,True
ecb,hicp,hicp_yoy,2016,4,2017,2017,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,41,1.1738821115231195,1.2,0.6229145071772043,0.20067591486970696,0.6544412166578547,0.09402627180704676,0.09167945215780142,0.35437729296035364,0.7737086051587938,1.187601315649762,1.5797899471667294,1.8732927814472846,2.247515374180735,0.8060813420079356,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.1738821115231195,0.3261178884768805,True,True
ecb,hicp,hicp_yoy,2016,4,2018,2018,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,38,1.403777794641013,1.4175,0.6701659006869932,0.2339230218421387,0.7098185082057009,0.10860536831277755,0.18425274973201164,0.560048987728426,1.0499194376930747,1.3804239028240062,1.7958108313210572,2.2528092752267517,2.5980559083928267,0.7458913936279825,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.403777794641013,0.396222205358987,True,True
ecb,hicp,hicp_yoy,2016,4,2021,2021,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,32,1.6943731372666502,1.6874116806703503,0.7147360468989001,0.2540094233010038,0.758530423821204,0.11213821734490224,0.392884942888333,0.7675922403764963,1.2483337095966218,1.704135756418617,2.1613618394305343,2.625769576963324,2.8654665223172233,0.9130281298339125,2.6,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.6943731372666502,0.9056268627333499,False,True
ecb,hicp,hicp_yoy,2016,4,,2017Sep,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,33,1.174013150028688,1.2,0.6952078029471934,0.2453680660712706,0.7372376666491066,0.11076971747701674,0.03520782503645276,0.22970550004211432,0.7032130266514027,1.17555815226928,1.628824580339504,2.104020334077635,2.3678277382124064,0.9256115536881013,1.6,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.174013150028688,0.4259868499713122,True,True
ecb,hicp,hicp_yoy,2016,4,,2018Sep,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,29,1.4160651657572412,1.41,0.730891060410388,0.24287678342275468,0.7701888561343933,0.09944376169631759,0.12825140309971786,0.5185386902191987,1.0198261251528622,1.3906850953845136,1.834090224361662,2.3194372223748094,2.6966851729135066,0.8142640992087997,2.1,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.4160651657572412,0.6839348342427589,True,True
ecb,hicp,hicp_yoy,2017,1,2017,2017,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,1.3107885262142307,1.3,0.5473635046932505,0.2063876228184653,0.5849809032120067,0.12447551170644348,0.35373717630887236,0.6135080734266918,1.0350815464021685,1.276808978726472,1.6796146428253802,1.8993840083721125,2.270424304344252,0.6445330964232117,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.3107885262142307,0.1892114737857693,True,True
ecb,hicp,hicp_yoy,2017,1,2018,2018,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,47,1.4627648777731426,1.5,0.620719111740624,0.19983851064086958,0.6520948136699373,0.09391541380103634,0.30924999520487567,0.6465199000572185,1.110899604733338,1.5443229603916004,1.8152080370782604,2.2372406322746494,2.508042768844275,0.7043084323449225,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4627648777731426,0.3372351222268575,True,True
ecb,hicp,hicp_yoy,2017,1,2019,2019,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.5502713795283667,1.5528571428559999,0.7008220909711861,0.23389411528959225,0.7388220762540373,0.10022103022714145,0.21574347013096096,0.614486437419124,1.1408843422301107,1.621310099234763,2.023019314208991,2.3650050881205567,2.727423451532089,0.8821349719788802,1.2,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.5502713795283667,-0.35027137952836673,True,True
ecb,hicp,hicp_yoy,2017,1,2021,2021,longer_term,4.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,41,1.6808485158517998,1.7,0.7011169684883606,0.25034459522164015,0.7444712350782907,0.11307864483894181,0.38407572910342713,0.7594841902443654,1.2478218599340285,1.697630840978416,2.14114180156255,2.5932649322860235,2.8457289540339614,0.8933199416285214,2.6,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.6808485158517998,0.9191514841482002,False,True
ecb,hicp,hicp_yoy,2017,1,,2017Dec,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,40,1.3765573135751399,1.4280000000000002,0.624385833738416,0.20463170567179975,0.6570630139791518,0.09699108229986805,0.24835106293000497,0.5818545254799284,1.0400008228587068,1.3500518249621736,1.7675390186975066,2.179651207077963,2.37423540868236,0.7275381958387999,1.3,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.3765573135751399,-0.07655731357513984,True,True
ecb,hicp,hicp_yoy,2017,1,,2018Dec,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.500656099160777,1.55,0.6876972974971481,0.19401331083051804,0.7145409279840451,0.07372399051348875,0.22496279999339702,0.6040784211110215,1.1133701582058064,1.58274248933492,1.8597811814108502,2.3147073378984313,2.6571808893836373,0.7464110232050438,1.5,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.500656099160777,-0.0006560991607769129,True,True
ecb,hicp,hicp_yoy,2017,2,2017,2017,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,48,1.5375318732192602,1.5187499999999998,0.5666368165988209,0.16227151402753284,0.5894143925881294,0.0757954443928316,0.6002106542771733,0.8378389208567365,1.1855059406995763,1.5867521875673352,1.8233054429457236,2.2254351909204866,2.388922489364685,0.6377995022461473,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.5375318732192602,-0.037531873219260214,True,True
ecb,hicp,hicp_yoy,2017,2,2018,2018,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,46,1.4993765478726564,1.5,0.6288498085723094,0.15591044579343918,0.6478889942335332,0.057909420830362775,0.5100123726398169,0.6941058447780991,1.1264496215118966,1.5523301362958042,1.8338101086141336,2.2785971279244777,2.5902585067274986,0.707360487102237,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4993765478726564,0.30062345212734365,True,True
ecb,hicp,hicp_yoy,2017,2,2019,2019,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,36,1.5997560924364858,1.5875000000000001,0.7211608820009697,0.19498140037556425,0.7470547263894611,0.06812108160487804,0.2744097457725289,0.656303325307487,1.172332347474268,1.644774597999819,2.058667325327755,2.509059832414071,2.8038964005084335,0.8863349778534872,1.2,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.5997560924364858,-0.3997560924364858,True,True
ecb,hicp,hicp_yoy,2017,2,2021,2021,longer_term,4.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.6990214427446408,1.6999999999999997,0.7718754401440733,0.2632603326781044,0.8155352217160171,0.10420424395520615,0.2588623330486766,0.6914728690573688,1.2279663840483135,1.7107882055183457,2.193122283410083,2.691743504779164,3.0383568933749316,0.9651558993617697,2.6,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.6990214427446408,0.9009785572553592,False,True
ecb,hicp,hicp_yoy,2017,2,,2018Mar,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,36,1.4721204979155136,1.4344999999999999,0.6646184151406184,0.18709755716906465,0.6904513984652785,0.07342940467594504,0.28437885906023436,0.6226385213597785,1.0929185254739822,1.537686392395481,1.8350804210316143,2.289104596459932,2.6191476448120166,0.7421618955576321,1.4,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.4721204979155136,-0.07212049791551367,True,True
ecb,hicp,hicp_yoy,2017,2,,2019Mar,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,31,1.576874625631197,1.55,0.7190563409983703,0.17534568261211297,0.7401271039089655,0.05612773758722697,0.29092706667345486,0.6412742526859283,1.1451824585925166,1.6251908612586399,2.0280700216379444,2.3908591347871533,2.784700508033471,0.8828875630454278,1.4,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.576874625631197,-0.17687462563119705,True,True
ecb,hicp,hicp_yoy,2017,3,2017,2017,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,50,1.522203129461858,1.50876586927075,0.515098243175041,0.12593508604770431,0.5302695974877839,0.056402717712621765,0.6384390620252018,1.0103241093705881,1.214526024586029,1.5925326705754015,1.795888792484748,2.093503854852375,2.3059280169645655,0.581362767898719,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.522203129461858,-0.022203129461858095,True,True
ecb,hicp,hicp_yoy,2017,3,2018,2018,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,1.4564826742224632,1.4541770581890998,0.5978580084149097,0.18467507039755957,0.6257308365840586,0.08710466817059205,0.5221939980435876,0.6843988392885865,1.1019260350962317,1.5066568833696337,1.7989815824831044,2.22370699948469,2.3995560042721444,0.6970555473868727,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4564826742224632,0.3435173257775368,True,True
ecb,hicp,hicp_yoy,2017,3,2019,2019,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,42,1.5910934530636045,1.5774766899767503,0.6965598286446778,0.17489516925401677,0.7181809765719878,0.05930452527173896,0.34186984715103763,0.6902917661780866,1.1753701885966286,1.6342224958194895,2.0258919249682883,2.3701413024597997,2.7604863875436374,0.8505217363716597,1.2,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.5910934530636045,-0.39109345306360455,True,True
ecb,hicp,hicp_yoy,2017,3,2022,2022,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,40,1.72759414519551,1.7165,0.7472189296711201,0.24452373947995137,0.7862111599488483,0.09673054824778407,0.3818253642388128,0.760908284593913,1.2586515404882759,1.7226063426726625,2.197984540487452,2.6940048130776657,3.0504108579809452,0.9393329999991762,8.4,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.72759414519551,6.672405854804491,False,False
ecb,hicp,hicp_yoy,2017,3,,2018Jun,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,40,1.4301897203302076,1.4360035934873001,0.6177779261314967,0.1799916737698012,0.6434645045702114,0.07824482819101157,0.3896919253421654,0.6412306344450232,1.0758255940418375,1.3912871036907828,1.7937243302854124,2.217561220588355,2.392892079659336,0.7178987362435749,2.0,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.4301897203302076,0.5698102796697924,True,True
ecb,hicp,hicp_yoy,2017,3,,2019Jun,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,35,1.5607775747722514,1.55,0.6865366064026976,0.16944121387009967,0.7071370707922937,0.057415730892997306,0.35864807837074,0.6713580120666196,1.1442346001176877,1.6054743829058107,1.8911703510519144,2.358421399208502,2.7359748890351225,0.7469357509342267,1.3,year_on_year_hicp_inflation,ECB Data Portal ICP.M.U2.N.000000.4.ANR (archived snapshot; original retrieval date unrecorded),A,1.5607775747722514,-0.2607775747722514,True,True
ecb,hicp,hicp_yoy,2017,4,2017,2017,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,1.5434887433462896,1.5499999999999998,0.43639078376407175,0.08302158299002131,0.4442178512806412,0.03492930992706455,0.8874134016264532,1.0683899964788395,1.278437400303213,1.609103321631418,1.7762457294095326,1.8765311740764015,2.136236017387941,0.49780832910631956,1.5,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.5434887433462896,-0.043488743346289604,True,True
ecb,hicp,hicp_yoy,2017,4,2018,2018,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,1.4611475101161553,1.425,0.5459395622133191,0.17677929313702823,0.5738474745711598,0.09490079194318679,0.5718308711670774,0.7458775328335374,1.1169001996069614,1.393328474129639,1.7854390459287866,2.192323944294417,2.376952121089866,0.6685388463218251,1.8,annual_average_hicp_index_growth,ECB Data Portal ICP.A.U2.N.000000.4.AVR (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded); official AVR rounded to 0.1 percentage point,A,1.4611475101161553,0.33885248988384475,True,True
